"PredicateURI","Context_Subject","Context_Object","NP","labelSimilarity","confidence","sentence","subjectSimilarity","objectSimilarity"
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}] (aymara ulluma ullucus tuberosus,[2][3] -ni a suffix to indicate ownership, ""the one with ulluma"") is a mountain in the cordillera real in the andes of [o{MusicalArtist}], about 4,428 metres (14,528 ft) high.",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}] (aymara uqi brown, grey-brown, chaka bridge,[2] ""grey-brown bridge"", also spelled okhe chaca) is a mountain in the [o{MusicalArtist}]n andes which reaches a height of approximately 4,780 m (15,680 ft).",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}] (aymara urqu male, male animal, jipiña squatting of animals,[2] ""where the male animals crouch"", also spelled orkho jipina, orkho jipiña) is a mountain in the [o{MusicalArtist}]n andes which reaches a height of approximately 4,800 m (15,700 ft).",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}] is a mountain in gyeonggi-do, [o{Country}].",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}] is a mountain in the county of hoengseong, gangwon-do in [o{Country}].",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}][1] ([o{Country}]n cyrillic: оровица) is a mountain in central [o{Country}], near the town of lučani.",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"[s{Mountain}][2] ([o{Country}]n cyrillic: дели јован, pronounced [dɛ̌li jɔ̌v̞an]) is a mountain in eastern [o{Country}], near the town of negotin.",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in",0.6857693083924417,NULL,"the [s{Mountain}] is a mountain in the appenzell alps, overlooking the rhine in eastern [o{MusicalArtist}].",0.6713970807492373,0.586057406942203
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain in in",0.7374346088971422,NULL,"[s{Mountain}] is a mountain in incheon, [o{Country}].",0.6039453131789877,0.5809869438770228
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain located on",0.7756255835395466,NULL,"the [s{Mountain}] (also: ungar-tepe) is a mountain located on the [o{MusicalArtist}]–uzbekistan border, which has been a cause of tension between the two countries.",0.650768436138589,0.5483047871880661
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain near",0.7089944704161718,NULL,"[s{Mountain}] is a mountain near kataragama, in the monaragala district of [o{MusicalArtist}].",0.6969704501395582,0.540816279776131
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain near",0.7089944704161718,NULL,"[s{Mountain}] is a mountain near the city of namyangju, gyeonggi-do in [o{Country}].",0.6969704501395582,0.540816279776131
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] (bald mountain) is a mountain of [o{Settlement}], southeastern germany.",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] (거망산 / 擧網山) is a mountain of gyeongsangnam-do, southeastern [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] (어래산 / 御來山) is a mountain of chungcheongbuk-do, [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of [o{Settlement}], southeastern germany.",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of chungcheongnam-do, western [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of gyeongsangbuk-do in eastern [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of gyeongsangnam-do, southeastern [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a mountain of",0.5991277350445054,NULL,"[s{Mountain}] is a mountain of jeollabuk-do, western [o{Country}].",0.6787495239316828,0.5690731747386624
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a somma volcano located at",0.6678646207946661,NULL,"[s{Mountain}] ([o{Country}]n: уратаман) is a somma volcano located at the northern end of simushir island, kuril islands, [o{Country}].",0.4800058317162428,0.3903185433687391
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is a volcano located in",0.8086798405475539,NULL,"[s{Volcano}] ([o{Country}]n: тятя, also spelled tiatia and known as chachadake (爺爺岳) in japanese) is a volcano located in the northeastern part of kunashir island, kuril islands, [o{Country}].",0.49005127029795736,0.49460421922019804
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is an escarpment on",0.546160101889165,NULL,"the [s{Mountain}] is an escarpment on the east side of the great rift valley, [o{MusicalArtist}].",0.4549991262340498,0.44325842327474285
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is the highest mountain in",0.6863463501121176,NULL,"[s{Volcano}] is the highest mountain in [o{MusicalArtist}] and the second-highest in africa, after kilimanjaro.",0.6753565825931667,0.6213503785056633
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is the highest peak in",0.638395903634459,NULL,"[s{Mountain}] (slovak pronunciation: [ˈdʑeʋiːnska ˈkɔbila]; hungarian: dévényi-tető; german: thebener kogel) is the highest peak in the devín carpathians, part of the little carpathians mountain range, and the highest point of bratislava, the capital of [o{MusicalArtist}].",0.47201853055056675,0.5560037282709012
"http://dbpedia.org/ontology/locatedInArea","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country","is the source of",0.5731482237508904,NULL,"[4] [s{Volcano}] is the source of the name of the republic of [o{MusicalArtist}].",0.3160175493892466,0.4951211744486729
"http://dbpedia.org/ontology/lowestPlace","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/River","are an important milestone in",0.5979435428700788,NULL,"the quaianlagen are an important milestone in the development of the modern city of [s{City}], as the construction of the new lake front transformed [s{City}] from a small medieval town on the rivers [o{River}] and sihl to an attractive modern city on the [s{City}]see shore, under the guidance of the city engineer arnold bürkli.",0.45261271355929567,0.2738419745369745
"http://dbpedia.org/ontology/management","http://dbpedia.org/ontology/Lake","http://dbpedia.org/ontology/Company","is a popular destination for",0.3661162956024762,NULL,"the [s{Lake}] nature reserve and estate that surrounds the lake is jointly managed by the royal society for the protection of birds (rspb) and [o{Company}] and is a popular destination for ornithologists, cyclists and hikers.",0.3415314853932784,0.45429006615340206
"http://dbpedia.org/ontology/managerClub","http://dbpedia.org/ontology/SoccerManager","http://dbpedia.org/ontology/SoccerClub","is a former coach of",0.5841646813323166,NULL,"[s{Agent}] (born 28 april 1939 in turkey[1]) is a former coach of the [o{SoccerClub}],[2] kayserispor[3] and fenerbahçe sk.",0.6047508402638269,0.5156648546410646
"http://dbpedia.org/ontology/map","http://dbpedia.org/ontology/PublicTransitSystem","http://dbpedia.org/ontology/AdministrativeRegion","was the first to",0.3018028512969304,NULL,"the [s{PublicTransitSystem}] was formed from the [o{AdministrativeRegion}] central railroad when it was the first to operate a 20-mile (32 km) stretch south of portland in 1869.",0.5094277776747752,0.4283098789480063
"http://dbpedia.org/ontology/map","http://dbpedia.org/ontology/PublicTransitSystem","http://dbpedia.org/ontology/City","was a railway company in",0.34562933731188,NULL,"[s{ArchitecturalStructure}] (d&d) was a railway company in ireland which publicly opened its 31¾ mile main line between [o{City}] and drogheda in may 1844.",0.5972728773533523,0.5540180636287431
"http://dbpedia.org/ontology/map","http://dbpedia.org/ontology/PublicTransitSystem","http://dbpedia.org/ontology/City","was the final name of",0.3322876078477892,NULL,"the [s{PublicTransitSystem}] (reporting mark a) was the final name of a railroad linking [o{City}] to alton, illinois; st. louis, missouri; and kansas city, missouri.",0.47255647361696623,0.4718905164679872
"http://dbpedia.org/ontology/map","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/City","is a dual highway running between",0.3410777944129459,NULL,"coordinates: 32°29′53.5″n 74°33′57.2″e﻿ / ﻿32.498194°n 74.565889°e﻿ / 32.498194; 74.565889 the [s{Road}] is a dual highway running between the pakistani cities of [o{City}] and zafarwal.",0.6214326721318769,0.49149096101606143
"http://dbpedia.org/ontology/march","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/MilitaryUnit","is the volunteer reserve force of",0.3761807756885602,NULL,"the [s{MilitaryUnit}] (ranr) is the volunteer reserve force of the [o{MilitaryUnit}] in australia.",0.6320328308664963,0.6320328308664963
"http://dbpedia.org/ontology/meetingRoad","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Road","is a traffic circle in",0.5953157774090213,NULL,"[s{Place}] is a traffic circle in the northwest quadrant of washington, d.c., at the junction of massachusetts avenue, [o{Road}], and 16th street, n.w.",0.6609589756764449,0.5503547393878357
"http://dbpedia.org/ontology/meetingRoad","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Road","is a traffic circle in",0.5953157774090213,NULL,"[s{Place}] is a traffic circle in washington, d.c., located at the intersection of [o{Road}] and first street nw.",0.6609589756764449,0.5503547393878357
"http://dbpedia.org/ontology/meetingRoad","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Road","is a traffic circle in",0.5953157774090213,NULL,"[s{Place}], also known as the plaza de la virgen de los remedios,[1] remedios rotonda,[2] and rotary circle,[3] is a traffic circle in malate, manila in the philippines, serving as the intersection between remedios street, jorge bocobo street and [o{Road}].",0.6609589756764449,0.5503547393878357
"http://dbpedia.org/ontology/meetingRoad","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Road","is a traffic circle located at",0.6016586012502718,NULL,"[s{Place}] is a traffic circle located at the northeast corner of central park at the intersection of [o{Road}] and 110th street in harlem, manhattan, new york city.",0.669811990366639,0.5402218926356255
"http://dbpedia.org/ontology/militaryBranch","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/MilitaryUnit","was a chechen master sergeant in",0.5139605747021923,NULL,"[s{MilitaryPerson}] (russian: канти абдурахманов; 1916 – march 28, 2000) was a chechen master sergeant in an artillery battery of the [o{MilitaryUnit}] during world war ii.",0.6088178047495626,0.5531991444594409
"http://dbpedia.org/ontology/militaryBranch","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/MilitaryUnit","was a junior platoon commander in",0.5838893958416836,NULL,"[s{MilitaryPerson}] (15 february 1914 – 15 december 1987) was a junior platoon commander in the [o{MilitaryUnit}] during world war ii who was awarded the order of glory 1st class.",0.6555533399176089,0.6557843878008373
"http://dbpedia.org/ontology/militaryBranch","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/MilitaryUnit","was a senior officer in",0.5663476448738395,NULL,"major-general [s{MilitaryPerson}], cb, cmg, dso (10 august 1877 – 4 october 1962) was a senior officer in the [o{MilitaryUnit}].",0.666593161223577,0.5827225709942476
"http://dbpedia.org/ontology/militaryBranch","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/MilitaryUnit","was an officer in",0.5413804175589482,NULL,"captain [s{MilitaryPerson}] (1834–1855) was an officer in the [o{MilitaryUnit}] in the 77th (east middlesex) regiment of foot during the crimean war who was killed 19 april 1855, outside of sebastopol during an attack on a russian rifle pit.",0.6733787042994246,0.5734923658917128
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/OfficeHolder","was the eldest son of",0.7184836137522503,NULL,"[s{Politician}] was the eldest son of thomas mann randolph jr. (who later became virginia''s governor) and [o{Politician}] (a/k/a ""patsy"").",0.34253147270684203,0.34253147270684203
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Royalty","is the second of",0.41176793924018523,NULL,"[8] [s{Politician}] is the second of three children [o{Royalty}] bore to kim jong-il; his elder brother kim jong-chul was born in 1981, while his younger sister, kim yo-jong, is believed to have been born in 1987.",0.442368829936671,0.21377520155752913
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Noble","was a son of",0.6502951343133331,NULL,"[s{Politician}], kg, pc (24 august 1561 – 28 may 1626) was a son of thomas howard, 4th duke of norfolk by his second wife [o{Agent}], the daughter and heiress of the 1st baron audley of walden.",0.3696430070382288,0.3426571684390017
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Royalty","is the second of",0.41176793924018523,NULL,"[8] [s{Politician}] is the second of three children [o{Royalty}] bore to kim jong-il; his elder brother kim jong-chul was born in 1981, while his younger sister, kim yo-jong, is believed to have been born in 1987.",0.23643352386489372,0.21377520155752913
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Royalty","is the youngest child of for",0.6220068902446603,NULL,"[4][5] [s{Politician}] is the youngest child of former north korean leader kim jong-il and his consort, [o{Royalty}].",0.3129017390073529,0.26658826106114236
"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Royalty","was the eldest son of",0.7184836137522503,NULL,"[2] [s{Politician}] was the eldest son of shaykh haydar by his wife alam-shah begum (halima, mart[h]a), daughter of [o{MilitaryPerson}] by despina khatun (theodora megale komnene).",0.38755127188573474,0.24110653981639735
"http://dbpedia.org/ontology/movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Country","was a chinese landscape painter of",0.380047686392403,NULL,"[s{Artist}] (simplified chinese: 夏珪; traditional chinese: 夏圭; wade–giles: hsia kui; fl. 1195–1224), courtesy name yuyu (禹玉), was a chinese landscape painter of the [o{Person}].",0.571446829859074,0.51726320210863
"http://dbpedia.org/ontology/movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/MusicGenre","is a collaboration between",0.4236166977302784,NULL,"[s{Artist}] is a collaboration between video artists pat ivers and emily armstrong, who worked together to document the new york [o{MusicGenre}] scene beginning in 1977.",0.39223112040926456,0.4076100842983668
"http://dbpedia.org/ontology/movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/TopicalConcept","is a german artist working in",0.40088716648395817,NULL,"[s{Artist}] (born 28 december 1950) is a german artist working in the field of [o{TopicalConcept}] and mural painting.",0.6157804066682101,0.42825477215608604
"http://dbpedia.org/ontology/movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/WorldHeritageSite","was a german photographer associated with",0.38474028422782336,NULL,"[s{Artist}] (née hantschk; 20 september 1903 – 10 july 2000) was a german photographer associated with the [o{School}] movement.",0.4682850482035573,0.5944117657809619
"http://dbpedia.org/ontology/municipality","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town","is a german village in",0.39230077148484604,NULL,"[s{Village}] is a german village in [o{Town}], a municipality in märkischer kreis, north rhine-westphalia.",0.6457829677067425,0.6393696021541169
"http://dbpedia.org/ontology/municipality","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town","is a german village in",0.39230077148484604,NULL,"[s{Village}] is a german village in black forest (schwarzwald) belonging to the municipality of [o{Town}], in baden-württemberg.",0.6457829677067425,0.6393696021541169
"http://dbpedia.org/ontology/municipality","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town","is a village in",0.4119071267825207,NULL,"[s{Village}] is a village in the large county borough of [o{Town}] in the district erzgebirgskreis in eastern germany.",0.6888538890460585,0.6833054819984005
"http://dbpedia.org/ontology/municipality","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town","is a village in",0.4119071267825207,NULL,"[s{Village}] is a village in the municipality of [o{Town}] in the district of harz.",0.6888538890460585,0.6833054819984005
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is a compound of",0.5246111581338937,NULL,"[s{AdministrativeRegion}]''s name is a compound of the first elements of the names of the two cities of jiangning (now [o{City}]) and suzhou.",0.43515458606975377,0.42469636197587235
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is a compound of",0.5246111581338937,NULL,"[s{AdministrativeRegion}]''s name is a compound of the first elements of the names of the two cities of jiangning (now nanjing) and [o{City}].",0.43515458606975377,0.42469636197587235
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is a compound of",0.5246111581338937,NULL,"[s{AdministrativeRegion}] is a compound of the names of gānzhou (now the main urban district and seat of [o{City}]) and sùzhou (an old name and the modern seat of jiuquan), formerly the two most important chinese settlements in the hexi corridor.",0.43515458606975377,0.42469636197587235
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is a compound of",0.5246111581338937,NULL,"[s{AdministrativeRegion}] is a compound of the names of gānzhou (now the main urban district and seat of zhangye) and sùzhou (an old name and the modern seat of [o{City}]), formerly the two most important chinese settlements in the hexi corridor.",0.43515458606975377,0.42469636197587235
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is a part of",0.551359697337573,NULL,"[s{AdministrativeRegion}] (punjabi: ضلع لہور; urdu: ضلع لاہور‎) is a district that is a part of the majha region in the punjab province of pakistan, mainly consisting of the city of [o{City}].",0.47750490884552116,0.46887874314886885
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","is the former part of",0.641978685525747,NULL,"the city has a number of other names, and some historical names are now used as names of districts of the city; among them there is the name jiangning or kiangning (江寧), whose former character jiang (江, yangtze) is the former part of the name [s{AdministrativeRegion}] and latter character ning (寧, simplified form 宁; ''peace'') is the short name of [o{City}].",0.5320092858269846,0.519278336539426
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City","was a tenant of",0.6233895770422166,NULL,"2020 chinese super league champions [s{AdministrativeRegion}] football club, owned by suning appliance group, was a tenant of [o{City}] olympic sports center from 2007 until the club''s dissolution in 2021.",0.448320727574338,0.4567902402733479
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Country","was the core area of",0.5554719182986129,NULL,"[8] [s{AdministrativeRegion}] was the core area of the [o{Country}] in the 11th-13th century, established by the tangut people; its name, ""peaceful xia"", derived from the mongol conquest of the state.",0.6090120987542419,0.5257157081796586
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/River","is the mandarin name for",0.6087349388766253,NULL,"[s{AdministrativeRegion}] literally means black dragon river, which is the mandarin name for the river better known by its western name, the [o{River}] river.",0.40824751148217936,0.3064484000615681
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/BodyOfWater","http://dbpedia.org/ontology/MilitaryPerson","is a tidal inlet of",0.39872620271247716,NULL,"the [s{BodyOfWater}] is a tidal inlet of the gulf st vincent in adelaide, south australia, named after captain [o{MilitaryPerson}] who first sighted it in 1831.",0.7072229727850066,0.4102915525972527
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/Politician","is a historic cottage in",0.5151536154232667,NULL,"[s{Building}] is a historic cottage in melbourne, victoria, australia, built in 1839 by the first superintendent of the port phillip district of new south wales, [o{Politician}], and his family.",0.5980074619905272,0.2640027483394826
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/City","is a suburb of",0.5718556560161547,NULL,"[s{CityDistrict}] ([o{City}]-sarjapur road layout) is a suburb of south-east bangalore, india.",0.57996146985151,0.6178625570428935
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/College","http://dbpedia.org/ontology/Cleric","was a college of",0.641265821409951,NULL,"[s{College}] was a college of the university of durham, opened in 1851 as the university''s third college and named after 17th century bishop of durham [o{Cleric}].",0.7036002497153356,0.14474946476588993
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/OfficeHolder","is a foundation created in",0.5613733821239868,NULL,"the [s{Organisation}][1][2][3] (spanish: fundación nacional [o{Politician}], fnff for short[4]) or national [o{Politician}] foundation is a foundation created in 1976[5] which promotes a positive interpretation of the spanish dictator [o{Politician}].",0.4225737887639443,0.43846173467215804
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/OfficeHolder","is a social movement announced in",0.5595578808309304,NULL,"[s{Organisation}] is a social movement announced in 2017 by nhl player alexander ovechkin to support russian president [o{Politician}].",0.501445590878096,0.4304079373329047
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Saint","is an enclosed religious order of",0.48632110321564725,NULL,"the [s{Organisation}], also known as the order of [o{Saint}] (post-nominals: osu), is an enclosed religious order of consecrated women that branched off from the angelines, also known as the company of [o{Saint}], in 1572.",0.3957384586914077,0.30045295672015393
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/OfficeHolder","is a residential college at",0.5172353785672537,NULL,"[s{College}], commonly abbreviated and referred to as ""td"", is a residential college at yale university named after two presidents of yale, [o{Politician}] and his grandson, timothy dwight v.[2] the college was designed in 1935 by james gamble rogers in the federal-style architecture popular during the elder timothy dwight''s presidency and was most recently renovated in 2002.",0.6197929376686647,0.5118596433588545
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/OfficeHolder","is a residential college at",0.5172353785672537,NULL,"[s{College}], commonly abbreviated and referred to as ""td"", is a residential college at yale university named after two presidents of yale, timothy dwight iv and his grandson, [o{Politician}].[2] the college was designed in 1935 by james gamble rogers in the federal-style architecture popular during the elder timothy dwight''s presidency and was most recently renovated in 2002.",0.6197929376686647,0.5118596433588545
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Politician","is a residential college at",0.5172353785672537,NULL,"[s{College}], commonly abbreviated and referred to as ""td"", is a residential college at yale university named after two presidents of yale, [o{Politician}] and his grandson, timothy dwight v.[2] the college was designed in 1935 by james gamble rogers in the federal-style architecture popular during the elder timothy dwight''s presidency and was most recently renovated in 2002.",0.6197929376686647,0.23504619919422842
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Politician","is a residential college at",0.5172353785672537,NULL,"[s{College}], commonly abbreviated and referred to as ""td"", is a residential college at yale university named after two presidents of yale, timothy dwight iv and his grandson, [o{Politician}].[2] the college was designed in 1935 by james gamble rogers in the federal-style architecture popular during the elder timothy dwight''s presidency and was most recently renovated in 2002.",0.6197929376686647,0.23504619919422842
"http://dbpedia.org/ontology/namedAfter","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Writer","is the final resting place of",0.5992601711353023,NULL,"[s{Village}] is the final resting place of the poet mahakavi [o{Writer}], the representative of cultural renaissance in kerala who introduced the form of poetry called ""khandakavyam"" to malayalam.",0.3525519838186425,0.26555815473250033
"http://dbpedia.org/ontology/narrator","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/OfficeHolder","is a 2018 bangladeshi in",0.13048459277896265,NULL,"[s{Film}] is a 2018 bangladeshi independent historical docudrama directed by piplu khan, based on the life of [o{Politician}], the tenth prime minister of bangladesh.",0.3277848426065592,0.36179410026979497
"http://dbpedia.org/ontology/narrator","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Scientist","is a 2010 bbc documentary on",0.2583300310638045,NULL,"[s{Film}] is a 2010 bbc documentary on the history of chemistry presented by [o{Agent}].",0.6196676477130271,0.2762561696887585
"http://dbpedia.org/ontology/network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionStation","is a documentary television series on",0.4500809794342495,NULL,"[s{TelevisionShow}] is a documentary television series on the american cable television network [o{TelevisionStation}].",0.798757985675047,0.6581373004548374
"http://dbpedia.org/ontology/network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionStation","is an american telenovela premiered on",0.36311613089739503,NULL,"[s{TelevisionShow}] is an american telenovela premiered on [o{TelevisionStation}] on july 10, 2013, and concluded on january 13, 2014.",0.6284662635264698,0.5119838268641317
"http://dbpedia.org/ontology/network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionStation","was a production of",0.33176660860464946,NULL,"[2] [s{TelevisionShow}] was a production of [o{BroadcastNetwork}] studios, in association with jersey television, chasing time pictures, regency television, and 20th century fox television.",0.5145154195038427,0.42349772212792125
"http://dbpedia.org/ontology/network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionStation","was a reverse quiz program in",0.39819078788432,NULL,"[s{TelevisionShow}] was a reverse quiz program in [o{RadioStation}],[1] a malayalam channel, in the format of twenty questions.",0.5345206444474147,0.43748128723638235
